NOC,Year,Sport,Ath_Score,Normalized_Ath_Score
CUB,1996,Wrestling,2.9993907,0.006824923430596432
CUB,2000,Archery,0.0,0.0
CUB,2000,Athletics,5.68799176,0.012942664733828584
CUB,2000,Baseball,14.9972279,0.034125241532790146
CUB,2000,Basketball,0.0,0.0
CUB,2000,Beach Volleyball,0.0,0.0
CUB,2000,Boxing,4.76691559,0.010846814288604152
CUB,2000,Canoeing,3.6,0.008191571824953366
CUB,2000,Cycling,0.0,0.0
CUB,2000,Diving,0.0,0.0
CUB,2000,Fencing,3.51092176,0.007988879935786578
CUB,2000,Gymnastics,0.0,0.0
CUB,2000,Handball,0.0,0.0
CUB,2000,Judo,4.7789643,0.010874230364538329
CUB,2000,Rowing,0.0,0.0
CUB,2000,Sailing,0.0,0.0
CUB,2000,Shooting,0.0,0.0
CUB,2000,Softball,0.0,0.0
CUB,2000,Swimming,0.6301873600000001,0.0014339513951715957
CUB,2000,Synchronized Swimming,0.0,0.0
CUB,2000,Table Tennis,0.0,0.0
CUB,2000,Taekwondo,1.2999999999999998,0.0029580676034553816
CUB,2000,Volleyball,12.651394,0.02878744517688446
CUB,2000,Weightlifting,0.0,0.0
CUB,2000,Wrestling,4.9188426,0.011192514570427876
CUB,2004,Archery,0.0,0.0
CUB,2004,Athletics,4.12805711,0.009393132309465117
CUB,2004,Baseball,15.3311957,0.034885164094157275
CUB,2004,Beach Volleyball,0.0,0.0
CUB,2004,Boxing,6.0395734,0.013742666471716056
CUB,2004,Canoeing,8.1570752,0.018560907606207176
CUB,2004,Cycling,0.0,0.0
CUB,2004,Diving,0.0,0.0
CUB,2004,Fencing,0.0,0.0
CUB,2004,Gymnastics,0.0,0.0
CUB,2004,Judo,4.46686708,0.010164072921761032
CUB,2004,Rowing,0.0,0.0
CUB,2004,Shooting,0.0,0.0
CUB,2004,Swimming,0.0,0.0
CUB,2004,Taekwondo,1.01978675,0.0023204601135446558
CUB,2004,Volleyball,8.6861236,0.019764723708284027
CUB,2004,Weightlifting,0.0,0.0
CUB,2004,Wrestling,5.9488931,0.013536329196560969
CUB,2008,Archery,0.0,0.0
CUB,2008,Athletics,4.34126091,0.009878264043090947
CUB,2008,Baseball,18.6515333,0.04244038185346096
CUB,2008,Beach Volleyball,0.0,0.0
CUB,2008,Boxing,3.8,0.008646659148561886
CUB,2008,Canoeing,0.0,0.0
CUB,2008,Cycling,0.6,0.0013652619708255608
CUB,2008,Diving,0.0,0.0
CUB,2008,Fencing,0.0,0.0
CUB,2008,Judo,4.63096206,0.010537460648089999
CUB,2008,Modern Pentathlon,0.0,0.0
CUB,2008,Rowing,0.0,0.0
CUB,2008,Shooting,1.0,0.0022754366180426015
CUB,2008,Swimming,0.0,0.0
CUB,2008,Taekwondo,0.75174418,0.0017105462345724087
CUB,2008,Volleyball,5.0032958,0.011384682474218753
CUB,2008,Weightlifting,0.0,0.0
CUB,2008,Wrestling,2.1392689,0.004867770790899716
CUB,2012,Archery,0.0,0.0
CUB,2012,Athletics,2.51630933,0.0057257023918042445
CUB,2012,Boxing,2.69984765,0.006143332205946266
CUB,2012,Canoeing,0.0,0.0
CUB,2012,Cycling,0.0,0.0
CUB,2012,Diving,0.0,0.0
CUB,2012,Judo,3.03932984,0.006915802412245562
CUB,2012,Rowing,0.0,0.0
CUB,2012,Shooting,0.9998477,0.0022750900690456737
CUB,2012,Swimming,0.0,0.0
CUB,2012,Table Tennis,0.0,0.0
CUB,2012,Taekwondo,0.5,0.0011377183090213008
CUB,2012,Weightlifting,0.5,0.0011377183090213008
CUB,2012,Wrestling,2.0395736,0.004640920454632974
CUB,2016,Archery,0.0,0.0
CUB,2016,Athletics,1.21045215,0.002754307146498396
CUB,2016,Badminton,0.0,0.0
CUB,2016,Beach Volleyball,0.0,0.0
CUB,2016,Boxing,5.21908606,0.011875699533639686
CUB,2016,Canoeing,0.0,0.0
CUB,2016,Cycling,0.0,0.0
CUB,2016,Fencing,0.0,0.0
CUB,2016,Gymnastics,0.0,0.0
CUB,2016,Judo,1.77520192,0.004039359453187533
CUB,2016,Modern Pentathlon,0.0,0.0
CUB,2016,Rowing,0.0,0.0
CUB,2016,Shooting,0.59960401,0.0013643609206791822
CUB,2016,Swimming,0.0,0.0
CUB,2016,Table Tennis,0.0,0.0
CUB,2016,Taekwondo,0.0,0.0
CUB,2016,Volleyball,0.0,0.0
CUB,2016,Weightlifting,0.0,0.0
CUB,2016,Wrestling,3.9427571,0.008971493881387455
CUB,2020,Artistic Gymnastics,0.0,0.0
CUB,2020,Athletics,1.6,0.0036406985888681625
CUB,2020,Beach Volleyball,0.0,0.0
CUB,2020,Boxing,3.3,0.007508940839540584
CUB,2020,Canoe Sprint,2.1,0.004778416897889463
CUB,2020,Cycling Road,0.0,0.0
CUB,2020,Judo,0.6,0.0013652619708255608
CUB,2020,Modern Pentathlon,0.0,0.0
CUB,2020,Rowing,0.0,0.0
CUB,2020,Shooting,0.6,0.0013652619708255608
CUB,2020,Swimming,0.0,0.0
CUB,2020,Table Tennis,0.0,0.0
CUB,2020,Taekwondo,0.5,0.0011377183090213008
CUB,2020,Weightlifting,0.0,0.0
CUB,2020,Wrestling,1.9,0.004323329574280943
CUB,2024,Archery,0.0,0.0
CUB,2024,Athletics,0.0,0.0
CUB,2024,Beach Volleyball,0.0,0.0
CUB,2024,Boxing,1.6197867499999998,0.0036857220843702163
CUB,2024,Canoe Sprint,1.0,0.0022754366180426015
CUB,2024,Cycling Road,0.0,0.0
CUB,2024,Diving,0.0,0.0
CUB,2024,Judo,0.3598172,0.0008187412326815584
CUB,2024,Modern Pentathlon,0.0,0.0
CUB,2024,Rowing,0.0,0.0
CUB,2024,Shooting,0.3598172,0.0008187412326815584
CUB,2024,Swimming,0.0,0.0
CUB,2024,Table Tennis,0.0,0.0
CUB,2024,Taekwondo,0.5,0.0011377183090213008
CUB,2024,Weightlifting,0.0,0.0
CUB,2024,Wrestling,4.4791471,0.010192015328939326
CYP,1980,Judo,0.0,0.0
CYP,1980,Sailing,0.0,0.0
CYP,1980,Swimming,0.0,0.0
CYP,1984,Athletics,0.0,0.0
CYP,1984,Cycling,0.0,0.0
CYP,1984,Judo,0.0,0.0
CYP,1984,Shooting,0.0,0.0
CYP,1988,Athletics,0.0,0.0
CYP,1988,Judo,0.0,0.0
CYP,1988,Sailing,0.0,0.0
CYP,1988,Shooting,0.0,0.0
CYP,1992,Archery,0.0,0.0
CYP,1992,Athletics,0.0,0.0
CYP,1992,Judo,0.0,0.0
CYP,1992,Rhythmic Gymnastics,0.0,0.0
CYP,1992,Sailing,0.0,0.0
CYP,1992,Shooting,0.0,0.0
CYP,1992,Swimming,0.0,0.0
CYP,1992,Wrestling,0.0,0.0
CYP,1996,Athletics,0.0,0.0
CYP,1996,Sailing,0.0,0.0
CYP,1996,Shooting,0.0,0.0
CYP,1996,Swimming,0.0,0.0
CYP,1996,Wrestling,0.0,0.0
CYP,2000,Athletics,0.0,0.0
CYP,2000,Sailing,0.0,0.0
CYP,2000,Shooting,0.0,0.0
CYP,2000,Swimming,0.0,0.0
CYP,2004,Athletics,0.0,0.0
CYP,2004,Cycling,0.0,0.0
CYP,2004,Judo,0.0,0.0
CYP,2004,Sailing,0.0,0.0
CYP,2004,Shooting,0.0,0.0
CYP,2004,Swimming,0.0,0.0
CYP,2004,Tennis,0.0,0.0
CYP,2008,Archery,0.0,0.0
CYP,2008,Athletics,0.0,0.0
CYP,2008,Sailing,0.0,0.0
CYP,2008,Shooting,0.0,0.0
CYP,2008,Swimming,0.0,0.0
CYP,2008,Weightlifting,0.0,0.0
CYP,2012,Athletics,0.0,0.0
CYP,2012,Cycling,0.0,0.0
CYP,2012,Rhythmic Gymnastics,0.0,0.0
CYP,2012,Sailing,0.6,0.0013652619708255608
CYP,2012,Shooting,0.0,0.0
CYP,2012,Swimming,0.0,0.0
CYP,2012,Tennis,0.0,0.0
CYP,2016,Athletics,0.0,0.0
CYP,2016,Cycling,0.0,0.0
CYP,2016,Gymnastics,0.0,0.0
CYP,2016,Sailing,0.3598172,0.0008187412326815584
CYP,2016,Shooting,0.0,0.0
CYP,2016,Swimming,0.0,0.0
CYP,2020,Artistic Gymnastics,0.0,0.0
CYP,2020,Athletics,0.0,0.0
CYP,2020,Cycling Road,0.0,0.0
CYP,2020,Sailing,0.21578072,0.0004909953517555976
CYP,2020,Shooting,0.0,0.0
CYP,2020,Swimming,0.0,0.0
CYP,2024,Artistic Gymnastics,0.0,0.0
CYP,2024,Athletics,0.0,0.0
CYP,2024,Cycling Road,0.0,0.0
CYP,2024,Fencing,0.0,0.0
CYP,2024,Judo,0.0,0.0
CYP,2024,Rhythmic Gymnastics,0.0,0.0
CYP,2024,Sailing,0.7294027,0.001659709612879142
CYP,2024,Shooting,0.0,0.0
CYP,2024,Swimming,0.0,0.0
CZE,1996,Athletics,3.09430297,0.007040890285255978
CZE,1996,Beach Volleyball,0.0,0.0
CZE,1996,Boxing,0.0,0.0
CZE,1996,Canoeing,5.4788423,0.012466758393900748
CZE,1996,Cycling,0.0,0.0
CZE,1996,Fencing,0.0,0.0
CZE,1996,Gymnastics,0.0,0.0
CZE,1996,Judo,0.0,0.0
CZE,1996,Rhythmic Gymnastics,0.0,0.0
CZE,1996,Rowing,0.0,0.0
CZE,1996,Sailing,0.0,0.0
CZE,1996,Shooting,0.7998476999999999,0.0018200027454371532
CZE,1996,Swimming,0.0,0.0
CZE,1996,Table Tennis,0.0,0.0
CZE,1996,Tennis,5.12624572,0.011664447224372161
CZE,1996,Weightlifting,0.0,0.0
CZE,1996,Wrestling,0.0,0.0
CZE,2000,Athletics,2.46349908,0.0056055360151462605
CZE,2000,Beach Volleyball,0.0,0.0
CZE,2000,Boxing,0.6,0.0013652619708255608
CZE,2000,Canoeing,4.2187206,0.009599431334530655
CZE,2000,Cycling,0.0,0.0
CZE,2000,Diving,0.0,0.0
CZE,2000,Football,0.0,0.0
CZE,2000,Gymnastics,0.0,0.0
CZE,2000,Judo,0.0,0.0
CZE,2000,Rowing,0.0,0.0
CZE,2000,Sailing,0.0,0.0
CZE,2000,Shooting,1.8998477,0.004322983025284015
CZE,2000,Swimming,0.0,0.0
CZE,2000,Synchronized Swimming,0.0,0.0
CZE,2000,Table Tennis,0.0,0.0
CZE,2000,Tennis,0.0,0.0
CZE,2000,Trampolining,0.0,0.0
CZE,2000,Triathlon,0.5,0.0011377183090213008
CZE,2000,Weightlifting,0.0,0.0
CZE,2000,Wrestling,0.0,0.0
CZE,2004,Athletics,2.98596184,0.006794366910813863
CZE,2004,Basketball,0.0,0.0
CZE,2004,Beach Volleyball,0.0,0.0
CZE,2004,Canoeing,4.5494293,0.01035193802041592
CZE,2004,Cycling,0.0,0.0
CZE,2004,Equestrianism,0.0,0.0
CZE,2004,Gymnastics,0.0,0.0
CZE,2004,Judo,0.0,0.0
CZE,2004,Modern Pentathlon,0.5,0.0011377183090213008
CZE,2004,Rhythmic Gymnastics,0.0,0.0
CZE,2004,Rowing,2.4,0.005461047883302243
CZE,2004,Sailing,0.6,0.0013652619708255608
CZE,2004,Shooting,2.67966496,0.006097407774069663
CZE,2004,Swimming,0.0,0.0
CZE,2004,Synchronized Swimming,0.0,0.0
CZE,2004,Table Tennis,0.0,0.0
CZE,2004,Tennis,0.0,0.0
CZE,2004,Triathlon,0.0,0.0
CZE,2004,Weightlifting,0.0,0.0
CZE,2004,Wrestling,0.0,0.0
CZE,2008,Archery,0.0,0.0
CZE,2008,Athletics,1.75090498,0.003984073306205149
CZE,2008,Badminton,0.0,0.0
CZE,2008,Basketball,0.0,0.0
CZE,2008,Canoeing,3.20481857,0.007292361528360927
CZE,2008,Cycling,0.0,0.0
CZE,2008,Equestrianism,0.0,0.0
CZE,2008,Gymnastics,0.0,0.0
CZE,2008,Judo,0.0,0.0
CZE,2008,Modern Pentathlon,0.0,0.0
CZE,2008,Rowing,2.0392688,0.004640226901551794
CZE,2008,Sailing,0.3598172,0.0008187412326815584
CZE,2008,Shooting,5.093319117,0.01158952482619821
CZE,2008,Swimming,0.0,0.0
CZE,2008,Synchronized Swimming,0.0,0.0
CZE,2008,Table Tennis,0.0,0.0
CZE,2008,Tennis,0.0,0.0
CZE,2008,Trampolining,0.0,0.0
CZE,2008,Triathlon,0.0,0.0
CZE,2008,Weightlifting,0.0,0.0
CZE,2008,Wrestling,0.0,0.0
CZE,2012,Athletics,2.61398336,0.005947953456298036
CZE,2012,Badminton,0.0,0.0
CZE,2012,Basketball,0.0,0.0
CZE,2012,Beach Volleyball,0.0,0.0
CZE,2012,Boxing,0.0,0.0
CZE,2012,Canoeing,5.8415492,0.013292074955777465
CZE,2012,Cycling,0.7,0.001592805632629821
CZE,2012,Gymnastics,0.0,0.0
CZE,2012,Judo,0.0,0.0
CZE,2012,Modern Pentathlon,0.7,0.001592805632629821
CZE,2012,Rowing,2.0196344,0.004595550068818499
CZE,2012,Sailing,0.0,0.0
CZE,2012,Shooting,2.59498867,0.005904732243123669
CZE,2012,Swimming,0.0,0.0
CZE,2012,Synchronized Swimming,0.0,0.0
CZE,2012,Table Tennis,0.0,0.0
CZE,2012,Tennis,1.7999999999999998,0.004095785912476682
CZE,2012,Trampolining,0.0,0.0
CZE,2012,Triathlon,0.0,0.0
CZE,2012,Weightlifting,0.0,0.0
CZE,2012,Wrestling,0.0,0.0
CZE,2016,Athletics,1.38827172,0.0031589243074809856
CZE,2016,Badminton,0.0,0.0
CZE,2016,Beach Volleyball,0.0,0.0
CZE,2016,Canoeing,12.9960393,0.029571663712740736
CZE,2016,Cycling,2.6989338,0.006141252798192867
CZE,2016,Fencing,0.0,0.0
CZE,2016,Golf,0.0,0.0
CZE,2016,Gymnastics,0.0,0.0
CZE,2016,Judo,0.7,0.001592805632629821
CZE,2016,Modern Pentathlon,0.41978675,0.000955198142719095
CZE,2016,Rowing,2.4907694,0.00566758789986
CZE,2016,Sailing,0.0,0.0
CZE,2016,Shooting,0.5515918799999999,0.0012551123619669604
CZE,2016,Swimming,0.0,0.0
CZE,2016,Synchronized Swimming,0.0,0.0
CZE,2016,Table Tennis,0.0,0.0
CZE,2016,Tennis,6.299086,0.014333170944599499
CZE,2016,Triathlon,0.0,0.0
CZE,2016,Weightlifting,0.0,0.0
CZE,2016,Wrestling,0.0,0.0
CZE,2020,Archery,0.0,0.0
CZE,2020,Artistic Gymnastics,0.0,0.0
CZE,2020,Athletics,1.1,0.002502980279846862
CZE,2020,Basketball,0.0,0.0
CZE,2020,Beach Volleyball,0.0,0.0
CZE,2020,Canoe Slalom,1.2999999999999998,0.0029580676034553816
CZE,2020,Canoe Sprint,1.5,0.003413154927063902
CZE,2020,Cycling Mountain Bike,0.0,0.0
CZE,2020,Cycling Road,0.0,0.0
CZE,2020,Cycling Track,0.0,0.0
CZE,2020,Equestrian,0.0,0.0
CZE,2020,Fencing,0.5,0.0011377183090213008
CZE,2020,Golf,0.0,0.0
CZE,2020,Judo,0.7,0.001592805632629821
CZE,2020,Marathon Swimming,0.0,0.0
CZE,2020,Modern Pentathlon,0.0,0.0
CZE,2020,Rowing,0.0,0.0
CZE,2020,Sailing,0.0,0.0
CZE,2020,Shooting,1.2999999999999998,0.0029580676034553816
CZE,2020,Sport Climbing,0.0,0.0
CZE,2020,Swimming,0.0,0.0
CZE,2020,Table Tennis,0.0,0.0
CZE,2020,Tennis,3.3,0.007508940839540584
CZE,2020,Triathlon,0.0,0.0
CZE,2020,Weightlifting,0.0,0.0
CZE,2020,Wrestling,0.0,0.0
CZE,2024,Archery,0.0,0.0
CZE,2024,Artistic Gymnastics,0.0,0.0
CZE,2024,Athletics,0.81320375,0.0018503935906795611
CZE,2024,Badminton,0.0,0.0
CZE,2024,Beach Volleyball,0.0,0.0
CZE,2024,Canoe Slalom,0.77960395,0.0017739393754006535
CZE,2024,Canoe Sprint,0.99984765,0.0022750899552738428
CZE,2024,Cycling BMX Freestyle,0.0,0.0
CZE,2024,Cycling Mountain Bike,0.0,0.0
CZE,2024,Cycling Road,0.0,0.0
CZE,2024,Cycling Track,0.0,0.0
CZE,2024,Equestrian,0.0,0.0
CZE,2024,Fencing,3.7998477,0.008646312599564958
CZE,2024,Golf,0.0,0.0
CZE,2024,Judo,0.41978675,0.000955198142719095
CZE,2024,Marathon Swimming,0.0,0.0
CZE,2024,Modern Pentathlon,0.0,0.0
CZE,2024,Rowing,0.0,0.0
CZE,2024,Sailing,0.0,0.0
CZE,2024,Shooting,0.41978675,0.000955198142719095
CZE,2024,Sport Climbing,0.0,0.0
CZE,2024,Swimming,0.0,0.0
CZE,2024,Table Tennis,0.0,0.0
CZE,2024,Taekwondo,0.0,0.0
CZE,2024,Tennis,4.89893365,0.011147213016571098
CZE,2024,Triathlon,0.0,0.0
CZE,2024,Weightlifting,0.0,0.0
DEN,1896,Athletics,0.0,0.0
DEN,1896,Fencing,0.0,0.0
DEN,1896,Gymnastics,0.0,0.0
DEN,1896,Shooting,3.3,0.007508940839540584
DEN,1896,Weightlifting,3.6,0.008191571824953366
DEN,1900,Athletics,0.5,0.0011377183090213008
DEN,1900,Fencing,0.0,0.0
DEN,1900,Shooting,2.6,0.005916135206910764
DEN,1900,Swimming,0.5,0.0011377183090213008
DEN,1900,Tug-Of-War,1.4,0.003185611265259642
DEN,1906,Athletics,0.0,0.0
DEN,1906,Cycling,0.0,0.0
DEN,1906,Fencing,0.0,0.0
DEN,1906,Football,7.699999999999999,0.01752086195892803
DEN,1906,Gymnastics,10.2,0.023209453504034534
DEN,1906,Rowing,0.0,0.0
DEN,1906,Swimming,0.0,0.0
DEN,1906,Wrestling,1.7999999999999998,0.004095785912476682
DEN,1908,Athletics,0.0,0.0
DEN,1908,Boxing,0.0,0.0
DEN,1908,Fencing,0.0,0.0
DEN,1908,Football,8.26341,0.018802865703899413
DEN,1908,Gymnastics,9.75744,0.022202436274353605
DEN,1908,Shooting,0.25174418,0.0005728279255511079
DEN,1908,Swimming,1.2,0.0027305239416511216
DEN,1908,Wrestling,5.0976,0.011599265704133966
DEN,1912,Athletics,0.0,0.0
DEN,1912,Cycling,0.0,0.0
DEN,1912,Equestrianism,0.0,0.0
DEN,1912,Fencing,1.2,0.0027305239416511216
DEN,1912,Football,9.7780408,0.02224931208903457
DEN,1912,Gymnastics,31.38741914,0.07142008285700721
DEN,1912,Modern Pentathlon,0.0,0.0
DEN,1912,Rowing,5.8,0.013197532384647088
DEN,1912,Sailing,1.7999999999999998,0.004095785912476682
DEN,1912,Shooting,11.2469363,0.02559169069781257
DEN,1912,Swimming,0.0,0.0
DEN,1912,Tennis,1.2,0.0027305239416511216
DEN,1912,Wrestling,5.4997489,0.012514330037099518
DEN,1920,Athletics,0.6,0.0013652619708255608
DEN,1920,Boxing,1.2,0.0027305239416511216
DEN,1920,Cycling,0.0,0.0
DEN,1920,Diving,0.7,0.001592805632629821
DEN,1920,Fencing,0.21578072,0.0004909953517555976
DEN,1920,Football,0.85678024,0.0019495491317113283
DEN,1920,Gymnastics,27.3347645,0.06219852408887096
DEN,1920,Hockey,6.6,0.015017881679081168
DEN,1920,Modern Pentathlon,0.0,0.0
DEN,1920,Rowing,0.0,0.0
DEN,1920,Shooting,20.02400806,0.04556336117970419
DEN,1920,Tennis,0.0,0.0
DEN,1920,Weightlifting,0.6,0.0013652619708255608
DEN,1920,Wrestling,1.1,0.002502980279846862
DEN,1924,Art Competitions,1.1,0.002502980279846862
DEN,1924,Athletics,0.31320375,0.0007126752816582605
DEN,1924,Boxing,1.2999999999999998,0.0029580676034553816
DEN,1924,Cycling,2.4,0.005461047883302243
DEN,1924,Diving,0.0,0.0
DEN,1924,Equestrianism,0.6,0.0013652619708255608
DEN,1924,Fencing,1.3294027,0.003024971583704703
DEN,1924,Modern Pentathlon,0.0,0.0
DEN,1924,Sailing,1.7999999999999998,0.004095785912476682
DEN,1924,Shooting,11.27160805,0.02564782970119376
DEN,1924,Swimming,0.0,0.0
DEN,1924,Tennis,0.0,0.0
DEN,1924,Wrestling,0.7196344,0.0016374824653631167
DEN,1928,Art Competitions,2.2,0.005005960559693724
DEN,1928,Athletics,0.0,0.0
DEN,1928,Boxing,0.91978675,0.0020929164517403957
DEN,1928,Cycling,13.0963442,0.029799901155169842
DEN,1928,Diving,0.0,0.0
DEN,1928,Equestrianism,0.0,0.0
DEN,1928,Fencing,0.07760219,0.00017657886476629938
DEN,1928,Hockey,0.43156144,0.0009819907035111951
DEN,1928,Modern Pentathlon,0.0,0.0
DEN,1928,Rowing,0.0,0.0
DEN,1928,Sailing,2.75981723,0.0062797891842469
DEN,1928,Swimming,0.0,0.0
DEN,1928,Weightlifting,0.0,0.0
DEN,1928,Wrestling,0.0,0.0
DEN,1932,Art Competitions,1.4157807,0.003221519247897987
DEN,1932,Athletics,0.0,0.0
DEN,1932,Boxing,0.5,0.0011377183090213008
DEN,1932,Cycling,21.1914694,0.04821984546288927
DEN,1932,Diving,0.0,0.0
DEN,1932,Fencing,0.046537675,0.00010589352981356572
DEN,1932,Swimming,0.5,0.0011377183090213008
DEN,1932,Weightlifting,0.6,0.0013652619708255608
DEN,1932,Wrestling,0.6,0.0013652619708255608
DEN,1936,Art Competitions,0.0,0.0
DEN,1936,Athletics,0.0052808025,1.2016131381150914e-05
DEN,1936,Boxing,0.5,0.0011377183090213008
DEN,1936,Canoeing,0.0,0.0
DEN,1936,Cycling,1.7990861,0.004093706390951453
DEN,1936,Diving,0.0,0.0
DEN,1936,Equestrianism,1.0,0.0022754366180426015
DEN,1936,Fencing,0.0,0.0
DEN,1936,Hockey,0.07760219,0.00017657886476629938
DEN,1936,Rowing,0.6,0.0013652619708255608
DEN,1936,Sailing,0.0,0.0
DEN,1936,Shooting,0.090535894,0.00020600868845482346
DEN,1936,Swimming,1.7,0.0038682422506724225
DEN,1936,Wrestling,0.0,0.0
DEN,1948,Art Competitions,1.2055106,0.0027430629626785073
DEN,1948,Athletics,0.5,0.0011377183090213008
DEN,1948,Boxing,0.5,0.0011377183090213008
DEN,1948,Canoeing,1.9,0.004323329574280943
DEN,1948,Cycling,1.5,0.003413154927063902
DEN,1948,Diving,1.0,0.0022754366180426015
DEN,1948,Equestrianism,0.0,0.0
DEN,1948,Fencing,0.606019043,0.0013789579216733339
DEN,1948,Football,5.5,0.012514901399234309
DEN,1948,Gymnastics,0.0,0.0
DEN,1948,Hockey,0.0,0.0
DEN,1948,Rowing,7.237926,0.016469441859082615
DEN,1948,Sailing,2.2,0.005005960559693724
DEN,1948,Shooting,0.01952598,4.443012989516747e-05
DEN,1948,Swimming,10.2,0.023209453504034534
DEN,1948,Weightlifting,0.0,0.0
DEN,1948,Wrestling,0.15520439,0.000353157752286965
DEN,1952,Athletics,0.26100314,0.0005938961021800997
DEN,1952,Boxing,0.5,0.0011377183090213008
DEN,1952,Canoeing,2.1196344,0.004823093730622758
DEN,1952,Cycling,0.0,0.0
DEN,1952,Diving,0.0,0.0
DEN,1952,Equestrianism,0.6,0.0013652619708255608
DEN,1952,Fencing,0.8598172,0.001956459541702859
DEN,1952,Football,0.6274224,0.0014276599039401725
DEN,1952,Gymnastics,0.0,0.0
DEN,1952,Rowing,3.6589032,0.008325602323153252
DEN,1952,Sailing,1.7194821,0.00391257253440879
DEN,1952,Shooting,0.0,0.0
DEN,1952,Swimming,0.80940064,0.0018417398549231171
DEN,1952,Weightlifting,0.0,0.0
DEN,1952,Wrestling,0.0,0.0
DEN,1956,Athletics,0.0,0.0
DEN,1956,Boxing,0.0,0.0
DEN,1956,Canoeing,1.3395735,0.003048114594459491
DEN,1956,Cycling,0.0,0.0
DEN,1956,Diving,0.0,0.0
DEN,1956,Equestrianism,2.63926886,0.0060054890089035525
DEN,1956,Fencing,0.5156284,0.0011732797426627177
DEN,1956,Rowing,0.50348836,0.0011456558511022158
DEN,1956,Sailing,3.3513482,0.00762578041409116
DEN,1956,Shooting,0.0,0.0
DEN,1956,Swimming,0.0,0.0
DEN,1960,Athletics,0.0,0.0
DEN,1960,Boxing,0.0,0.0
DEN,1960,Canoeing,3.9,0.008874202810366145
DEN,1960,Cycling,0.0,0.0
DEN,1960,Diving,0.0,0.0
DEN,1960,Equestrianism,0.0,0.0
DEN,1960,Fencing,0.0,0.0
DEN,1960,Football,6.0,0.013652619708255608
DEN,1960,Hockey,0.0,0.0
DEN,1960,Modern Pentathlon,0.0,0.0
DEN,1960,Rowing,0.0,0.0
DEN,1960,Sailing,4.63033636,0.010536036907398091
DEN,1960,Shooting,0.0,0.0
DEN,1960,Swimming,0.0,0.0
DEN,1960,Wrestling,0.0,0.0
DEN,1964,Athletics,0.0,0.0
DEN,1964,Boxing,0.0,0.0
DEN,1964,Canoeing,2.4392688,0.005550401548768834
DEN,1964,Cycling,1.6,0.0036406985888681625
DEN,1964,Diving,0.0,0.0
DEN,1964,Rowing,2.1,0.004778416897889463
DEN,1964,Sailing,4.24035,0.009648647663316946
DEN,1964,Shooting,0.0,0.0
DEN,1964,Swimming,0.0,0.0
DEN,1964,Wrestling,0.0,0.0
DEN,1968,Athletics,0.0,0.0
DEN,1968,Boxing,0.0,0.0
DEN,1968,Canoeing,1.3631228,0.0031016995340087616
DEN,1968,Cycling,7.1,0.01615559998810247
DEN,1968,Gymnastics,0.0,0.0
DEN,1968,Modern Pentathlon,0.0,0.0
DEN,1968,Rowing,2.5,0.005688591545106504
DEN,1968,Sailing,3.11773432,0.00709420683705615
DEN,1968,Shooting,0.0,0.0
DEN,1968,Swimming,0.0,0.0
DEN,1968,Wrestling,0.0,0.0
DEN,1972,Archery,0.0,0.0
DEN,1972,Athletics,0.0,0.0
DEN,1972,Boxing,0.0,0.0
DEN,1972,Canoeing,1.1173061,0.0025423592135023687
DEN,1972,Cycling,12.7942118,0.029112418028712745
DEN,1972,Equestrianism,0.0,0.0
DEN,1972,Fencing,0.0,0.0
DEN,1972,Football,0.0,0.0
DEN,1972,Gymnastics,0.0,0.0
DEN,1972,Handball,0.0,0.0
DEN,1972,Modern Pentathlon,0.0,0.0
DEN,1972,Rowing,0.5996954,0.0013645688728317052
DEN,1972,Sailing,0.45776218,0.0010416088267270085
DEN,1972,Shooting,0.0,0.0
DEN,1972,Swimming,0.0,0.0
DEN,1972,Weightlifting,0.0,0.0
DEN,1972,Wrestling,0.0,0.0
DEN,1976,Archery,0.0,0.0
DEN,1976,Athletics,0.0,0.0
DEN,1976,Boxing,0.0,0.0
DEN,1976,Canoeing,0.0,0.0
DEN,1976,Cycling,15.7113496,0.03575018019870898
DEN,1976,Equestrianism,0.0,0.0
DEN,1976,Fencing,0.0,0.0
DEN,1976,Gymnastics,0.0,0.0
DEN,1976,Handball,0.0,0.0
DEN,1976,Modern Pentathlon,0.0,0.0
DEN,1976,Rowing,0.0,0.0
DEN,1976,Sailing,0.7,0.001592805632629821
DEN,1976,Shooting,0.0,0.0
DEN,1976,Swimming,0.0,0.0
DEN,1976,Weightlifting,0.0,0.0
DEN,1980,Athletics,0.0,0.0
DEN,1980,Boxing,0.0,0.0
DEN,1980,Canoeing,0.0,0.0
DEN,1980,Cycling,1.9992384,0.004549140263556902
DEN,1980,Diving,0.0,0.0
DEN,1980,Fencing,0.0,0.0
DEN,1980,Handball,0.0,0.0
DEN,1980,Rowing,0.0,0.0
DEN,1980,Sailing,1.7197866999999998,0.003913265632402646
DEN,1980,Shooting,0.7,0.001592805632629821
DEN,1980,Swimming,1.0,0.0022754366180426015
DEN,1980,Weightlifting,0.0,0.0
DEN,1980,Wrestling,0.0,0.0
DEN,1984,Athletics,0.0,0.0
DEN,1984,Canoeing,2.2,0.005005960559693724
DEN,1984,Cycling,0.0,0.0
DEN,1984,Equestrianism,1.2,0.0027305239416511216
DEN,1984,Handball,0.0,0.0
DEN,1984,Judo,0.0,0.0
